lyr_00166,spa_00166,FALSE
lyr_00017,spa_00017,FALSE
lyr_00101,spa_00101,FALSE
lyr_00395,spa_00395,FALSE
lyr_00094,spa_00094,FALSE
lyr_00203,spa_00203,FALSE
lyr_09538,spa_08645,TRUE
lyr_00043,spa_00043,FALSE
lyr_00275,spa_00275,FALSE
lyr_00130,spa_00130,FALSE
lyr_00201,spa_00201,FALSE
lyr_00328,spa_00328,FALSE
lyr_09431,spa_07393,TRUE
lyr_00117,spa_00117,FALSE
lyr_00118,spa_00118,FALSE
lyr_00106,spa_00106,FALSE
lyr_00390,spa_00390,FALSE
lyr_00114,spa_00114,FALSE
lyr_00188,spa_00188,FALSE
lyr_00096,spa_00096,FALSE
lyr_00388,spa_00388,FALSE
lyr_00418,spa_00418,FALSE
lyr_00134,spa_00134,FALSE
lyr_00365,spa_00365,FALSE
lyr_00310,spa_00310,FALSE
lyr_00467,spa_00467,FALSE
lyr_00273,spa_00273,FALSE
lyr_00425,spa_00425,FALSE
lyr_00225,spa_00225,FALSE
lyr_00193,spa_00193,FALSE
lyr_00297,spa_00297,FALSE
lyr_00314,spa_00314,FALSE
lyr_00184,spa_00184,FALSE
lyr_00237,spa_00237,FALSE
lyr_00264,spa_00264,FALSE
lyr_00042,spa_00042,FALSE
lyr_00049,spa_00049,FALSE
lyr_11210,spa_08021,TRUE
lyr_00099,spa_00099,FALSE
lyr_00209,spa_00209,FALSE
lyr_00140,spa_00140,FALSE
lyr_00421,spa_00421,FALSE
lyr_00035,spa_00035,FALSE
lyr_00420,spa_00420,FALSE
lyr_00302,spa_00302,FALSE
lyr_09465,spa_00005,TRUE
lyr_00105,spa_00105,FALSE
lyr_00092,spa_00092,FALSE
lyr_09474,spa_07137,TRUE
lyr_00437,spa_00437,FALSE
lyr_00216,spa_00216,FALSE
lyr_00276,spa_00276,FALSE
lyr_00348,spa_00348,FALSE
lyr_00257,spa_00257,FALSE
lyr_00315,spa_00315,FALSE
lyr_00299,spa_00299,FALSE
lyr_00330,spa_00330,FALSE
lyr_00059,spa_00059,FALSE
lyr_00087,spa_00087,FALSE
lyr_00007,spa_00007,FALSE
lyr_00233,spa_00233,FALSE
lyr_00154,spa_00154,FALSE
lyr_00158,spa_00158,FALSE
lyr_00352,spa_00352,FALSE
lyr_00083,spa_00083,FALSE
lyr_00383,spa_00383,FALSE
lyr_00053,spa_00053,FALSE
lyr_00062,spa_00062,FALSE
lyr_00306,spa_00306,FALSE
lyr_00269,spa_00269,FALSE
lyr_00018,spa_00018,FALSE
lyr_00235,spa_00235,FALSE
lyr_00002,spa_00002,FALSE
lyr_09591,spa_07689,TRUE
lyr_00331,spa_00331,FALSE
lyr_00202,spa_00202,FALSE
lyr_00189,spa_00189,FALSE
lyr_00364,spa_00364,FALSE
lyr_00164,spa_00164,FALSE
lyr_00187,spa_00187,FALSE
lyr_00500,spa_00500,FALSE
lyr_00024,spa_00024,FALSE
lyr_00465,spa_00465,FALSE
lyr_00151,spa_00151,FALSE
lyr_00171,spa_00171,FALSE
lyr_00034,spa_00034,FALSE
lyr_00020,spa_00020,FALSE
lyr_00246,spa_00246,FALSE
lyr_00108,spa_00108,FALSE
lyr_00022,spa_00022,FALSE
lyr_00439,spa_00439,FALSE
lyr_00492,spa_00492,FALSE
lyr_00401,spa_00401,FALSE
lyr_00217,spa_00217,FALSE
lyr_00150,spa_00150,FALSE
lyr_00126,spa_00126,FALSE
lyr_00152,spa_00152,FALSE
lyr_00443,spa_00443,FALSE
lyr_00319,spa_00319,FALSE
lyr_09624,spa_08658,TRUE
lyr_00412,spa_00412,FALSE
lyr_09514,spa_09750,TRUE
lyr_00368,spa_00368,FALSE
lyr_00448,spa_00448,FALSE
lyr_00097,spa_00097,FALSE
lyr_00207,spa_00207,FALSE
lyr_00012,spa_00012,FALSE
lyr_00179,spa_00179,FALSE
lyr_00067,spa_00067,FALSE
lyr_00476,spa_00476,FALSE
lyr_00409,spa_00409,FALSE
lyr_09457,spa_00218,TRUE
lyr_00075,spa_00075,FALSE
lyr_00289,spa_00289,FALSE
lyr_00457,spa_00457,FALSE
