mil_0183,spa_00183,FALSE
mil_0475,spa_00475,FALSE
mil_0447,spa_00447,FALSE
mil_3291,spa_06590,TRUE
mil_0461,spa_00461,FALSE
mil_0206,spa_00206,FALSE
mil_0599,spa_07058,TRUE
mil_0106,spa_00106,FALSE
mil_0353,spa_00353,FALSE
mil_0113,spa_00113,FALSE
mil_1925,spa_09064,TRUE
mil_0333,spa_00333,FALSE
mil_3291,spa_06582,TRUE
mil_0119,spa_00119,FALSE
mil_0009,spa_07369,TRUE
mil_0035,spa_03436,TRUE
mil_0035,spa_01053,TRUE
mil_0035,spa_01764,TRUE
mil_4573,spa_09983,TRUE
mil_0565,spa_08537,TRUE
mil_0440,spa_00440,FALSE
mil_0099,spa_00099,FALSE
mil_0090,spa_00090,FALSE
mil_0247,spa_00247,FALSE
mil_3291,spa_06581,TRUE
mil_0210,spa_00210,FALSE
mil_0264,spa_00264,FALSE
mil_0030,spa_00030,FALSE
mil_0035,spa_05536,TRUE
mil_0345,spa_00345,FALSE
mil_0816,spa_09849,TRUE
mil_0154,spa_00154,FALSE
mil_0035,spa_01713,TRUE
mil_0188,spa_00188,FALSE
mil_0493,spa_08647,TRUE
mil_0035,spa_01758,TRUE
mil_0088,spa_00088,FALSE
mil_0469,spa_00469,FALSE
mil_0123,spa_00123,FALSE
mil_0092,spa_00092,FALSE
mil_0169,spa_00169,FALSE
mil_0035,spa_05551,TRUE
mil_0035,spa_01704,TRUE
mil_0035,spa_01746,TRUE
mil_0009,spa_00478,TRUE
mil_0377,spa_00377,FALSE
mil_0009,spa_00848,TRUE
mil_0195,spa_00195,FALSE
mil_3291,spa_06584,TRUE
mil_0095,spa_00095,FALSE
mil_0254,spa_00254,FALSE
mil_0035,spa_01689,TRUE
mil_0261,spa_00261,FALSE
mil_0599,spa_08587,TRUE
mil_0266,spa_00266,FALSE
mil_2653,spa_00178,TRUE
mil_3291,spa_00071,TRUE
mil_0190,spa_00190,FALSE
mil_2680,spa_06637,TRUE
mil_0167,spa_00167,FALSE
mil_0094,spa_00094,FALSE
mil_1253,spa_00782,TRUE
mil_2240,spa_06501,TRUE
mil_0035,spa_01716,TRUE
mil_0035,spa_08151,TRUE
mil_0292,spa_00292,FALSE
mil_0116,spa_00116,FALSE
mil_0348,spa_00348,FALSE
mil_0035,spa_08148,TRUE
mil_0035,spa_05564,TRUE
mil_1255,spa_07577,TRUE
mil_0565,spa_01092,TRUE
mil_0112,spa_00112,FALSE
mil_0441,spa_00441,FALSE
mil_0024,spa_00024,FALSE
mil_0230,spa_00230,FALSE
mil_0312,spa_00312,FALSE
mil_0502,,FALSE
mil_1378,spa_07536,TRUE
mil_4469,spa_08796,TRUE
mil_0451,spa_00451,FALSE
mil_0260,spa_00260,FALSE
mil_0249,spa_00249,FALSE
mil_0064,spa_00064,FALSE
mil_1925,spa_09051,TRUE
mil_0061,spa_00061,FALSE
mil_0035,spa_02738,TRUE
mil_0211,spa_00211,FALSE
mil_0216,spa_00216,FALSE
mil_0263,spa_00263,FALSE
mil_0295,spa_09466,TRUE
mil_0035,spa_05559,TRUE
mil_0035,spa_00989,TRUE
mil_0035,spa_01692,TRUE
mil_0009,spa_07104,TRUE
mil_0411,spa_00411,FALSE
mil_0339,spa_00339,FALSE
mil_0330,spa_00330,FALSE
mil_0076,spa_00076,FALSE
mil_4748,spa_09826,TRUE
mil_0389,spa_00389,FALSE
mil_0035,spa_01687,TRUE
mil_0130,spa_00130,FALSE
mil_1925,spa_09048,TRUE
mil_0265,spa_00265,FALSE
mil_0211,spa_07590,TRUE
mil_0284,spa_00284,FALSE
mil_4748,spa_09823,TRUE
mil_1925,spa_09067,TRUE
mil_0156,spa_00156,FALSE
mil_0080,spa_00080,FALSE
mil_0362,spa_00362,FALSE
mil_0035,spa_01714,TRUE
mil_0101,spa_00101,FALSE
mil_0035,spa_01711,TRUE
mil_0307,spa_00307,FALSE
mil_0599,spa_07063,TRUE
mil_0173,spa_00173,FALSE
mil_0155,spa_00155,FALSE
mil_2705,spa_00934,TRUE
mil_0446,spa_00446,FALSE
mil_0035,spa_02735,TRUE
mil_1925,spa_01127,TRUE
mil_0356,spa_00356,FALSE
mil_3291,spa_06587,TRUE
mil_0082,spa_00082,FALSE
mil_0756,spa_01067,TRUE
mil_0035,spa_01686,TRUE
mil_1388,spa_06596,TRUE
mil_3291,spa_00650,TRUE
mil_1925,spa_09054,TRUE
mil_0152,spa_00152,FALSE
mil_0299,spa_00299,FALSE
mil_2240,spa_06505,TRUE
mil_0035,spa_01729,TRUE
mil_0140,spa_00140,FALSE
mil_0035,spa_01715,TRUE
mil_3291,spa_06589,TRUE
mil_0145,spa_00145,FALSE
mil_0226,spa_00226,FALSE
mil_0285,spa_00285,FALSE
mil_0045,spa_00045,FALSE
mil_0565,spa_08539,TRUE
mil_0013,spa_00013,FALSE
mil_4748,spa_09819,TRUE
mil_2810,spa_07140,TRUE
mil_0816,spa_09854,TRUE
mil_0035,spa_06610,TRUE
mil_0565,spa_06895,TRUE
mil_0019,spa_09989,TRUE
mil_0138,spa_00138,FALSE
mil_0035,spa_01719,TRUE
mil_1925,spa_01131,TRUE
mil_0849,spa_00273,TRUE
mil_0035,spa_03425,TRUE
mil_2035,spa_08367,TRUE
mil_0227,spa_00227,FALSE
mil_0709,spa_09242,TRUE
mil_0338,spa_00338,FALSE
mil_0009,spa_07368,TRUE
mil_0069,spa_00069,FALSE
mil_0041,spa_00041,FALSE
mil_0342,spa_00342,FALSE
mil_0318,spa_00318,FALSE
mil_0009,spa_00477,TRUE
mil_0565,spa_08538,TRUE
mil_0035,spa_01765,TRUE
mil_4133,spa_07375,TRUE
mil_1388,spa_06593,TRUE
mil_0035,spa_03412,TRUE
mil_1925,spa_00369,TRUE
mil_0479,spa_00479,FALSE
